確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,五結鄉,M,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,礁溪鄉,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,五結鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,冬山鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,壯圍鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,礁溪鄉,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,羅東鎮,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,員山鄉,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,羅東鎮,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,壯圍鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,頭城鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,五結鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,冬山鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,5-9,2
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,頭城鎮,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,60-64,2
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,礁溪鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,宜蘭市,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,冬山鄉,M,否,70+,4
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,頭城鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,礁溪鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,宜蘭縣,羅東鎮,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,15-19,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,20-24,6
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,25-29,11
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,30-34,7
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,35-39,3
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,40-44,2
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,45-49,2
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,55-59,2
嚴重特殊傳染性肺炎,2021,5,空值,空值,F,是,5-9,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,10-14,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,15-19,5
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,20-24,16
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,25-29,26
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,30-34,15
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,35-39,9
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,4,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,40-44,8
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,45-49,8
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,50-54,3
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,55-59,6
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,5-9,1
嚴重特殊傳染性肺炎,2021,5,空值,空值,M,是,60-64,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,新城鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,40-44,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,光復鄉,F,否,50-54,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,55-59,5
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,60-64,3
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,F,否,70+,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,M,否,2,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,M,否,3,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,35-39,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,光復鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,60-64,2
嚴重特殊傳染性肺炎,2021,5,花蓮縣,吉安鄉,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,光復鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,花蓮縣,花蓮市,M,否,70+,4
嚴重特殊傳染性肺炎,2021,5,南投縣,名間鄉,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,南投縣,埔里鎮,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,南投縣,名間鄉,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,50-54,2
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,南投縣,埔里鎮,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,南投縣,埔里鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,南投縣,竹山鎮,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,M,否,55-59,2
嚴重特殊傳染性肺炎,2021,5,南投縣,埔里鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,南投縣,草屯鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,九如鄉,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,屏東市,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,東港鎮,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,東港鎮,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,長治鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,F,否,55-59,2
嚴重特殊傳染性肺炎,2021,5,屏東縣,鹽埔鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,萬巒鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,M,否,1,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,屏東市,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,九如鄉,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,竹田鄉,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,東港鎮,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,萬巒鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,M,否,55-59,2
嚴重特殊傳染性肺炎,2021,5,屏東縣,長治鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,屏東市,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,M,否,60-64,2
嚴重特殊傳染性肺炎,2021,5,屏東縣,鹽埔鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,潮州鎮,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,屏東縣,屏東市,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,F,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,F,否,70+,4
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,10-14,2
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,苗栗縣,苗栗市,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,M,否,3,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,30-34,7
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,35-39,7
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,後龍鎮,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,三灣鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,5-9,2
嚴重特殊傳染性肺炎,2021,5,苗栗縣,竹南鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,後龍鎮,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,造橋鄉,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,苗栗市,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,苗栗縣,頭份市,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,0,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,1,1
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,1,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,F,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,10-14,2
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,20-24,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,20-24,6
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,25-29,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,25-29,5
嚴重特殊傳染性肺炎,2021,5,桃園市,新屋區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,3,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,F,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,30-34,8
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,35-39,5
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,F,否,35-39,2
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,35-39,5
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,35-39,3
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,F,否,4,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,40-44,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,40-44,10
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,40-44,4
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,45-49,4
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,50-54,3
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,50-54,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,50-54,6
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,50-54,3
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,55-59,3
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,F,否,55-59,2
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,55-59,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,55-59,8
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,55-59,3
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,55-59,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,5-9,2
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,60-64,7
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,60-64,5
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,F,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,65-69,4
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,F,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,F,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,F,否,70+,3
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,F,否,70+,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,F,否,70+,4
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,F,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,F,否,70+,3
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,0,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,0,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,0,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,1,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,10-14,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,10-14,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,15-19,2
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,M,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,20-24,2
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,25-29,5
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,25-29,2
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,M,否,3,1
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,3,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,30-34,2
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,30-34,4
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,35-39,2
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,35-39,4
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,M,否,35-39,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,35-39,5
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,40-44,4
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,40-44,2
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,45-49,5
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,45-49,5
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,45-49,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,45-49,7
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,45-49,5
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,M,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,50-54,3
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,50-54,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,50-54,4
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,M,否,50-54,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,50-54,4
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,50-54,3
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,55-59,4
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,55-59,3
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,M,否,55-59,1
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,5-9,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,5-9,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,60-64,2
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,60-64,4
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,M,否,60-64,3
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,M,否,60-64,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,60-64,6
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,M,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,65-69,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,65-69,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,65-69,5
嚴重特殊傳染性肺炎,2021,5,桃園市,新屋區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,M,否,65-69,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,65-69,7
嚴重特殊傳染性肺炎,2021,5,桃園市,八德區,M,否,70+,3
嚴重特殊傳染性肺炎,2021,5,桃園市,大園區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,大溪區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,中壢區,M,否,70+,2
嚴重特殊傳染性肺炎,2021,5,桃園市,平鎮區,M,否,70+,3
嚴重特殊傳染性肺炎,2021,5,桃園市,桃園區,M,否,70+,7
嚴重特殊傳染性肺炎,2021,5,桃園市,楊梅區,M,否,70+,2
嚴重特殊傳染性肺炎,2021,5,桃園市,龍潭區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,龜山區,M,否,70+,5
嚴重特殊傳染性肺炎,2021,5,桃園市,蘆竹區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,桃園市,觀音區,M,否,70+,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鼓山區,F,否,15-19,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鳳山區,F,否,15-19,2
嚴重特殊傳染性肺炎,2021,5,高雄市,左營區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鳳山區,F,否,20-24,1
嚴重特殊傳染性肺炎,2021,5,高雄市,小港區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,高雄市,前鎮區,F,否,25-29,1
嚴重特殊傳染性肺炎,2021,5,高雄市,小港區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鼓山區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鳳山區,F,否,30-34,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鼓山區,F,否,40-44,1
嚴重特殊傳染性肺炎,2021,5,高雄市,鳳山區,F,否,40-44,2
嚴重特殊傳染性肺炎,2021,5,高雄市,前金區,F,否,45-49,1
嚴重特殊傳染性肺炎,2021,5,高雄市,新興區,F,否,45-49,1
